,true_label,predicted_label,predict_vote,max_count
1058,2,4,"[19.0, 24.0, 22.0, 21.0, 14.0]",24
1059,4,2,"[25.0, 18.0, 22.0, 13.0, 22.0]",25
1060,2,5,"[21.0, 20.0, 24.0, 15.0, 20.0]",24
1061,6,6,"[14.0, 21.0, 22.0, 24.0, 19.0]",24
1062,7,2,"[24.0, 24.0, 15.0, 16.0, 21.0]",24
1063,7,4,"[13.0, 35.0, 18.0, 9.0, 25.0]",35
1064,2,4,"[23.0, 27.0, 24.0, 13.0, 13.0]",27
1065,7,5,"[15.0, 14.0, 32.0, 21.0, 18.0]",32
1066,6,5,"[16.0, 21.0, 25.0, 23.0, 15.0]",25
1067,5,2,"[24.0, 19.0, 24.0, 20.0, 13.0]",24
1068,7,5,"[19.0, 16.0, 22.0, 22.0, 21.0]",22
1069,5,2,"[34.0, 24.0, 13.0, 12.0, 17.0]",34
1070,5,2,"[32.0, 17.0, 21.0, 13.0, 17.0]",32
1071,5,2,"[25.0, 15.0, 24.0, 18.0, 18.0]",25
1072,7,2,"[30.0, 18.0, 11.0, 20.0, 21.0]",30
1073,2,5,"[14.0, 26.0, 28.0, 13.0, 19.0]",28
1074,7,5,"[14.0, 21.0, 28.0, 25.0, 12.0]",28
1075,5,2,"[24.0, 18.0, 24.0, 14.0, 20.0]",24
1076,2,2,"[34.0, 18.0, 18.0, 17.0, 13.0]",34
1077,2,4,"[19.0, 24.0, 19.0, 18.0, 20.0]",24
1078,5,2,"[34.0, 15.0, 17.0, 14.0, 20.0]",34
1079,4,4,"[21.0, 22.0, 19.0, 22.0, 16.0]",22
1080,4,2,"[29.0, 16.0, 28.0, 9.0, 18.0]",29
1081,4,5,"[20.0, 20.0, 23.0, 17.0, 20.0]",23
1082,5,2,"[23.0, 17.0, 21.0, 16.0, 23.0]",23
1083,2,4,"[24.0, 29.0, 18.0, 15.0, 14.0]",29
1084,4,2,"[25.0, 22.0, 19.0, 9.0, 25.0]",25
1085,2,2,"[31.0, 14.0, 16.0, 18.0, 21.0]",31
1086,4,2,"[28.0, 21.0, 20.0, 12.0, 19.0]",28
1087,6,6,"[17.0, 25.0, 17.0, 26.0, 15.0]",26
1088,2,6,"[12.0, 20.0, 20.0, 25.0, 23.0]",25
1089,5,2,"[26.0, 20.0, 22.0, 19.0, 13.0]",26
1090,6,2,"[23.0, 23.0, 19.0, 18.0, 17.0]",23
1091,5,2,"[25.0, 19.0, 18.0, 15.0, 23.0]",25
1092,4,5,"[21.0, 21.0, 25.0, 15.0, 18.0]",25
1093,4,7,"[22.0, 18.0, 22.0, 10.0, 28.0]",28
1094,2,5,"[19.0, 22.0, 32.0, 15.0, 12.0]",32
1095,7,4,"[24.0, 25.0, 15.0, 12.0, 24.0]",25
1096,2,2,"[34.0, 23.0, 17.0, 12.0, 14.0]",34
1097,4,5,"[20.0, 22.0, 30.0, 15.0, 13.0]",30
1098,4,4,"[25.0, 26.0, 19.0, 14.0, 16.0]",26
1099,2,5,"[17.0, 17.0, 24.0, 18.0, 24.0]",24
1100,4,6,"[19.0, 21.0, 21.0, 24.0, 15.0]",24
1101,5,7,"[22.0, 19.0, 21.0, 15.0, 23.0]",23
1102,2,2,"[27.0, 19.0, 23.0, 13.0, 18.0]",27
1103,6,2,"[23.0, 22.0, 21.0, 17.0, 17.0]",23
1104,7,2,"[27.0, 14.0, 20.0, 16.0, 23.0]",27
1105,2,6,"[22.0, 16.0, 20.0, 28.0, 14.0]",28
1106,7,4,"[14.0, 29.0, 19.0, 13.0, 25.0]",29
1107,4,5,"[14.0, 23.0, 24.0, 21.0, 18.0]",24
1108,7,7,"[15.0, 24.0, 17.0, 16.0, 28.0]",28
1109,2,5,"[20.0, 13.0, 30.0, 19.0, 18.0]",30
1110,5,4,"[20.0, 25.0, 20.0, 13.0, 22.0]",25
1111,6,7,"[21.0, 18.0, 18.0, 12.0, 31.0]",31
1112,7,7,"[17.0, 26.0, 9.0, 10.0, 38.0]",38
1113,2,6,"[20.0, 18.0, 21.0, 22.0, 19.0]",22
1114,5,5,"[21.0, 11.0, 30.0, 22.0, 16.0]",30
1115,7,7,"[14.0, 23.0, 24.0, 13.0, 26.0]",26
1116,6,2,"[35.0, 20.0, 18.0, 9.0, 18.0]",35
1117,4,4,"[17.0, 31.0, 21.0, 13.0, 18.0]",31
1118,5,7,"[18.0, 25.0, 9.0, 11.0, 37.0]",37
1119,4,5,"[23.0, 21.0, 27.0, 11.0, 18.0]",27
1120,2,2,"[28.0, 24.0, 15.0, 15.0, 18.0]",28
1121,6,4,"[18.0, 27.0, 18.0, 12.0, 25.0]",27
1122,6,6,"[20.0, 15.0, 23.0, 25.0, 17.0]",25
1123,2,2,"[34.0, 19.0, 21.0, 10.0, 16.0]",34
1124,7,4,"[20.0, 23.0, 23.0, 11.0, 23.0]",23
1125,5,7,"[18.0, 23.0, 16.0, 14.0, 29.0]",29
1126,6,5,"[20.0, 20.0, 24.0, 21.0, 15.0]",24
1127,5,5,"[14.0, 12.0, 40.0, 15.0, 19.0]",40
1128,4,7,"[24.0, 21.0, 14.0, 10.0, 31.0]",31
1129,5,5,"[14.0, 14.0, 35.0, 17.0, 20.0]",35
1130,4,5,"[16.0, 18.0, 30.0, 17.0, 19.0]",30
1131,2,7,"[21.0, 22.0, 26.0, 3.0, 28.0]",28
1132,5,2,"[25.0, 17.0, 24.0, 14.0, 20.0]",25
1133,5,5,"[22.0, 17.0, 26.0, 10.0, 25.0]",26
1134,5,7,"[20.0, 21.0, 20.0, 14.0, 25.0]",25
1135,7,7,"[15.0, 20.0, 17.0, 20.0, 28.0]",28
1136,6,5,"[21.0, 20.0, 30.0, 11.0, 18.0]",30
1137,2,5,"[21.0, 21.0, 27.0, 10.0, 21.0]",27
1138,2,2,"[28.0, 18.0, 21.0, 19.0, 14.0]",28
1139,6,7,"[21.0, 12.0, 19.0, 17.0, 31.0]",31
1140,6,6,"[18.0, 19.0, 20.0, 29.0, 14.0]",29
1141,6,2,"[27.0, 15.0, 18.0, 21.0, 19.0]",27
1142,7,7,"[20.0, 21.0, 18.0, 19.0, 22.0]",22
1143,2,2,"[24.0, 16.0, 19.0, 18.0, 23.0]",24
1144,6,2,"[25.0, 15.0, 23.0, 17.0, 20.0]",25
1145,2,5,"[22.0, 20.0, 26.0, 18.0, 14.0]",26
1146,5,4,"[17.0, 23.0, 17.0, 21.0, 22.0]",23
1147,5,2,"[27.0, 15.0, 25.0, 20.0, 13.0]",27
1148,2,4,"[25.0, 30.0, 18.0, 9.0, 18.0]",30
1149,7,5,"[18.0, 16.0, 25.0, 22.0, 19.0]",25
1150,5,6,"[23.0, 11.0, 20.0, 26.0, 20.0]",26
1151,2,2,"[23.0, 20.0, 23.0, 14.0, 20.0]",23
1152,7,6,"[18.0, 16.0, 16.0, 31.0, 19.0]",31
1153,7,7,"[21.0, 25.0, 16.0, 5.0, 33.0]",33
1154,7,7,"[22.0, 18.0, 22.0, 12.0, 26.0]",26
1155,4,5,"[16.0, 20.0, 26.0, 19.0, 19.0]",26
1156,2,7,"[22.0, 21.0, 22.0, 10.0, 25.0]",25
1157,2,2,"[44.0, 19.0, 24.0, 2.0, 11.0]",44
1158,6,5,"[21.0, 13.0, 25.0, 25.0, 16.0]",25
1159,5,4,"[16.0, 29.0, 24.0, 13.0, 18.0]",29
1160,7,5,"[13.0, 21.0, 23.0, 22.0, 21.0]",23
1161,6,2,"[22.0, 21.0, 17.0, 20.0, 20.0]",22
1162,2,4,"[17.0, 24.0, 24.0, 14.0, 21.0]",24
1163,7,7,"[14.0, 19.0, 22.0, 20.0, 25.0]",25
1164,5,2,"[26.0, 14.0, 17.0, 20.0, 23.0]",26
1165,6,5,"[18.0, 19.0, 23.0, 23.0, 17.0]",23
1166,4,6,"[25.0, 13.0, 20.0, 31.0, 11.0]",31
1167,5,5,"[27.0, 13.0, 41.0, 10.0, 9.0]",41
1168,2,2,"[26.0, 19.0, 17.0, 18.0, 20.0]",26
1169,4,5,"[22.0, 23.0, 29.0, 13.0, 13.0]",29
1170,7,2,"[25.0, 14.0, 25.0, 14.0, 22.0]",25
1171,2,2,"[30.0, 15.0, 14.0, 17.0, 24.0]",30
1172,7,2,"[24.0, 18.0, 23.0, 16.0, 19.0]",24
1173,2,2,"[29.0, 17.0, 22.0, 19.0, 13.0]",29
1174,2,4,"[19.0, 21.0, 20.0, 19.0, 21.0]",21
1175,6,6,"[20.0, 16.0, 23.0, 25.0, 16.0]",25
1176,7,5,"[19.0, 24.0, 27.0, 14.0, 16.0]",27
1177,4,5,"[20.0, 20.0, 24.0, 15.0, 21.0]",24
1178,4,5,"[13.0, 19.0, 25.0, 21.0, 22.0]",25
1179,5,5,"[18.0, 13.0, 34.0, 14.0, 21.0]",34
1180,7,5,"[24.0, 18.0, 26.0, 15.0, 17.0]",26
1181,6,4,"[9.0, 26.0, 17.0, 25.0, 23.0]",26
1182,5,5,"[20.0, 15.0, 32.0, 13.0, 20.0]",32
1183,2,4,"[20.0, 30.0, 23.0, 15.0, 12.0]",30
1184,5,7,"[20.0, 18.0, 19.0, 18.0, 25.0]",25
1185,4,2,"[27.0, 18.0, 18.0, 12.0, 25.0]",27
1186,4,4,"[18.0, 26.0, 20.0, 16.0, 20.0]",26
1187,6,2,"[28.0, 23.0, 16.0, 22.0, 11.0]",28
1188,2,2,"[32.0, 16.0, 19.0, 17.0, 16.0]",32
1189,5,7,"[20.0, 19.0, 19.0, 16.0, 26.0]",26
1190,6,4,"[21.0, 25.0, 17.0, 24.0, 13.0]",25
1191,7,4,"[24.0, 27.0, 22.0, 13.0, 14.0]",27
1192,5,7,"[17.0, 19.0, 14.0, 20.0, 30.0]",30
1193,4,4,"[23.0, 24.0, 24.0, 13.0, 16.0]",24
1194,4,4,"[23.0, 24.0, 24.0, 16.0, 13.0]",24
1195,2,2,"[32.0, 14.0, 26.0, 11.0, 17.0]",32
1196,4,5,"[26.0, 20.0, 28.0, 17.0, 9.0]",28
1197,6,6,"[16.0, 22.0, 16.0, 28.0, 18.0]",28
1198,4,4,"[23.0, 25.0, 22.0, 19.0, 11.0]",25
1199,5,4,"[27.0, 28.0, 22.0, 12.0, 11.0]",28
1200,6,6,"[19.0, 19.0, 20.0, 23.0, 19.0]",23
1201,6,6,"[17.0, 18.0, 19.0, 26.0, 20.0]",26
1202,7,7,"[23.0, 17.0, 16.0, 14.0, 30.0]",30
1203,4,7,"[23.0, 20.0, 17.0, 14.0, 26.0]",26
1204,2,5,"[18.0, 23.0, 29.0, 18.0, 12.0]",29
1205,2,2,"[29.0, 20.0, 20.0, 12.0, 19.0]",29
1206,5,5,"[14.0, 23.0, 26.0, 22.0, 15.0]",26
1207,6,6,"[15.0, 21.0, 22.0, 25.0, 17.0]",25
1208,7,7,"[23.0, 15.0, 21.0, 16.0, 25.0]",25
1209,6,4,"[23.0, 26.0, 21.0, 18.0, 12.0]",26
1210,6,2,"[26.0, 16.0, 17.0, 22.0, 19.0]",26
1211,7,2,"[31.0, 20.0, 19.0, 11.0, 19.0]",31
1212,4,4,"[14.0, 29.0, 14.0, 22.0, 21.0]",29
1213,4,6,"[15.0, 26.0, 16.0, 31.0, 12.0]",31
1214,2,2,"[38.0, 17.0, 24.0, 7.0, 14.0]",38
1215,6,6,"[16.0, 19.0, 18.0, 24.0, 23.0]",24
1216,6,2,"[32.0, 13.0, 18.0, 22.0, 15.0]",32
1217,2,2,"[26.0, 21.0, 15.0, 19.0, 19.0]",26
1218,4,4,"[19.0, 25.0, 22.0, 16.0, 18.0]",25
1219,2,4,"[18.0, 25.0, 20.0, 18.0, 19.0]",25
1220,6,5,"[19.0, 14.0, 29.0, 22.0, 16.0]",29
1221,6,5,"[20.0, 12.0, 25.0, 19.0, 24.0]",25
1222,5,5,"[18.0, 15.0, 29.0, 17.0, 21.0]",29
1223,2,2,"[25.0, 21.0, 25.0, 8.0, 21.0]",25
1224,2,5,"[22.0, 18.0, 27.0, 18.0, 15.0]",27
1225,7,7,"[21.0, 19.0, 21.0, 12.0, 27.0]",27
1226,5,5,"[22.0, 13.0, 25.0, 24.0, 16.0]",25
1227,6,2,"[27.0, 12.0, 21.0, 16.0, 24.0]",27
1228,6,2,"[32.0, 11.0, 24.0, 19.0, 14.0]",32
1229,6,6,"[19.0, 11.0, 13.0, 34.0, 23.0]",34
1230,5,7,"[20.0, 23.0, 13.0, 19.0, 25.0]",25
1231,7,2,"[32.0, 16.0, 23.0, 11.0, 18.0]",32
1232,2,5,"[23.0, 21.0, 25.0, 16.0, 15.0]",25
1233,6,5,"[20.0, 15.0, 26.0, 21.0, 18.0]",26
1234,7,4,"[14.0, 25.0, 22.0, 18.0, 21.0]",25
1235,5,5,"[20.0, 23.0, 30.0, 16.0, 11.0]",30
1236,6,6,"[24.0, 17.0, 14.0, 30.0, 15.0]",30
1237,5,2,"[29.0, 15.0, 22.0, 13.0, 21.0]",29
1238,6,5,"[18.0, 17.0, 28.0, 20.0, 17.0]",28
1239,4,2,"[25.0, 17.0, 22.0, 18.0, 18.0]",25
1240,4,7,"[18.0, 21.0, 17.0, 16.0, 28.0]",28
1241,7,2,"[29.0, 22.0, 17.0, 13.0, 19.0]",29
1242,6,5,"[14.0, 20.0, 25.0, 22.0, 19.0]",25
1243,2,6,"[20.0, 17.0, 19.0, 33.0, 11.0]",33
1244,4,5,"[20.0, 22.0, 23.0, 14.0, 21.0]",23
1245,2,2,"[28.0, 23.0, 18.0, 17.0, 14.0]",28
1246,2,4,"[21.0, 23.0, 19.0, 19.0, 18.0]",23
1247,2,2,"[24.0, 21.0, 20.0, 17.0, 18.0]",24
1248,2,7,"[27.0, 14.0, 11.0, 20.0, 28.0]",28
1249,7,2,"[27.0, 16.0, 20.0, 17.0, 20.0]",27
1250,4,4,"[20.0, 23.0, 20.0, 23.0, 14.0]",23
1251,4,5,"[15.0, 24.0, 27.0, 14.0, 20.0]",27
1252,5,2,"[23.0, 18.0, 19.0, 20.0, 20.0]",23
1253,6,2,"[33.0, 19.0, 18.0, 10.0, 20.0]",33
1254,2,2,"[24.0, 21.0, 21.0, 11.0, 23.0]",24
1255,5,5,"[20.0, 20.0, 30.0, 16.0, 14.0]",30
1256,5,2,"[29.0, 14.0, 17.0, 23.0, 17.0]",29
1257,2,4,"[18.0, 26.0, 19.0, 17.0, 20.0]",26
1258,2,5,"[18.0, 17.0, 30.0, 28.0, 7.0]",30
1259,2,2,"[31.0, 16.0, 23.0, 13.0, 17.0]",31
1260,4,7,"[22.0, 21.0, 20.0, 9.0, 28.0]",28
1261,4,2,"[25.0, 16.0, 20.0, 22.0, 17.0]",25
1262,6,6,"[13.0, 20.0, 19.0, 26.0, 22.0]",26
1263,4,7,"[18.0, 20.0, 22.0, 14.0, 26.0]",26
1264,2,5,"[13.0, 18.0, 28.0, 26.0, 15.0]",28
1265,4,2,"[28.0, 23.0, 25.0, 11.0, 13.0]",28
1266,7,7,"[20.0, 19.0, 20.0, 19.0, 22.0]",22
1267,6,4,"[25.0, 31.0, 13.0, 16.0, 15.0]",31
1268,2,2,"[26.0, 15.0, 23.0, 14.0, 22.0]",26
1269,4,4,"[22.0, 23.0, 14.0, 20.0, 21.0]",23
1270,7,7,"[23.0, 19.0, 20.0, 5.0, 33.0]",33
1271,7,5,"[17.0, 22.0, 23.0, 21.0, 17.0]",23
1272,6,5,"[14.0, 14.0, 30.0, 29.0, 13.0]",30
1273,4,5,"[21.0, 14.0, 28.0, 17.0, 20.0]",28
1274,2,7,"[28.0, 14.0, 14.0, 10.0, 34.0]",34
1275,2,2,"[34.0, 11.0, 16.0, 22.0, 17.0]",34
1276,2,4,"[22.0, 23.0, 21.0, 13.0, 21.0]",23
1277,4,6,"[23.0, 13.0, 21.0, 27.0, 16.0]",27
1278,6,2,"[30.0, 25.0, 15.0, 17.0, 13.0]",30
1279,5,4,"[19.0, 24.0, 20.0, 19.0, 18.0]",24
1280,5,2,"[31.0, 18.0, 15.0, 10.0, 26.0]",31
1281,2,5,"[17.0, 16.0, 30.0, 18.0, 19.0]",30
1282,4,5,"[17.0, 23.0, 28.0, 17.0, 15.0]",28
1283,6,2,"[22.0, 21.0, 21.0, 15.0, 21.0]",22
1284,4,7,"[12.0, 16.0, 24.0, 20.0, 28.0]",28
1285,5,6,"[18.0, 17.0, 22.0, 23.0, 20.0]",23
1286,7,7,"[19.0, 13.0, 22.0, 20.0, 26.0]",26
1287,6,6,"[17.0, 15.0, 27.0, 30.0, 11.0]",30
1288,7,2,"[24.0, 17.0, 19.0, 22.0, 18.0]",24
1289,4,2,"[25.0, 12.0, 23.0, 25.0, 15.0]",25
1290,5,7,"[23.0, 14.0, 21.0, 18.0, 24.0]",24
1291,2,5,"[21.0, 26.0, 28.0, 11.0, 14.0]",28
1292,4,5,"[15.0, 18.0, 27.0, 19.0, 21.0]",27
1293,2,6,"[16.0, 18.0, 17.0, 30.0, 19.0]",30
1294,6,2,"[30.0, 15.0, 18.0, 15.0, 22.0]",30
1295,6,4,"[18.0, 28.0, 23.0, 17.0, 14.0]",28
1296,4,2,"[32.0, 19.0, 15.0, 15.0, 19.0]",32
1297,4,4,"[17.0, 23.0, 23.0, 23.0, 14.0]",23
1298,5,4,"[22.0, 28.0, 12.0, 23.0, 15.0]",28
1299,2,4,"[23.0, 25.0, 19.0, 20.0, 13.0]",25
1300,4,6,"[19.0, 24.0, 12.0, 26.0, 19.0]",26
1301,6,2,"[25.0, 22.0, 15.0, 22.0, 16.0]",25
1302,7,5,"[19.0, 23.0, 24.0, 18.0, 16.0]",24
1303,5,5,"[19.0, 12.0, 32.0, 26.0, 11.0]",32
1304,7,2,"[32.0, 15.0, 21.0, 17.0, 15.0]",32
1305,4,5,"[17.0, 24.0, 27.0, 16.0, 16.0]",27
1306,2,2,"[30.0, 20.0, 17.0, 13.0, 20.0]",30
1307,7,2,"[28.0, 26.0, 9.0, 10.0, 27.0]",28
1308,7,2,"[30.0, 21.0, 17.0, 17.0, 15.0]",30
1309,2,4,"[17.0, 24.0, 19.0, 19.0, 21.0]",24
1310,2,2,"[26.0, 20.0, 19.0, 15.0, 20.0]",26
1311,4,2,"[29.0, 22.0, 19.0, 13.0, 17.0]",29
1312,6,4,"[17.0, 22.0, 21.0, 18.0, 22.0]",22
1313,6,2,"[30.0, 23.0, 19.0, 13.0, 15.0]",30
1314,4,5,"[16.0, 17.0, 25.0, 23.0, 19.0]",25
1315,6,5,"[23.0, 15.0, 25.0, 20.0, 17.0]",25
1316,7,2,"[26.0, 19.0, 18.0, 15.0, 22.0]",26
1317,4,2,"[27.0, 18.0, 20.0, 12.0, 23.0]",27
1318,7,4,"[12.0, 24.0, 24.0, 20.0, 20.0]",24
1319,4,2,"[28.0, 19.0, 18.0, 12.0, 23.0]",28
1320,6,5,"[20.0, 19.0, 27.0, 17.0, 17.0]",27
1321,5,5,"[23.0, 14.0, 24.0, 21.0, 18.0]",24
1322,5,2,"[28.0, 19.0, 16.0, 24.0, 13.0]",28
1323,7,4,"[17.0, 26.0, 17.0, 16.0, 24.0]",26
1324,4,2,"[25.0, 24.0, 16.0, 20.0, 15.0]",25
1325,5,7,"[17.0, 20.0, 26.0, 10.0, 27.0]",27
1326,4,7,"[21.0, 20.0, 19.0, 15.0, 25.0]",25
1327,7,4,"[22.0, 24.0, 19.0, 17.0, 18.0]",24
1328,7,5,"[17.0, 20.0, 24.0, 16.0, 23.0]",24
1329,2,4,"[27.0, 29.0, 18.0, 18.0, 8.0]",29
1330,6,2,"[34.0, 23.0, 15.0, 17.0, 11.0]",34
1331,7,7,"[17.0, 15.0, 28.0, 5.0, 35.0]",35
1332,4,5,"[19.0, 17.0, 25.0, 19.0, 20.0]",25
1333,6,5,"[18.0, 15.0, 28.0, 20.0, 19.0]",28
1334,6,5,"[22.0, 16.0, 29.0, 20.0, 13.0]",29
1335,6,6,"[17.0, 15.0, 23.0, 25.0, 20.0]",25
1336,2,2,"[28.0, 21.0, 20.0, 16.0, 15.0]",28
1337,2,2,"[36.0, 18.0, 17.0, 12.0, 17.0]",36
1338,4,5,"[18.0, 22.0, 26.0, 16.0, 18.0]",26
1339,7,5,"[22.0, 21.0, 23.0, 13.0, 21.0]",23
1340,7,4,"[16.0, 25.0, 25.0, 9.0, 25.0]",25
1341,5,5,"[29.0, 13.0, 32.0, 8.0, 18.0]",32
1342,2,4,"[19.0, 26.0, 19.0, 14.0, 22.0]",26
1343,7,7,"[26.0, 25.0, 9.0, 11.0, 29.0]",29
1344,5,2,"[25.0, 15.0, 21.0, 17.0, 22.0]",25
1345,5,4,"[18.0, 29.0, 14.0, 15.0, 24.0]",29
1346,2,2,"[25.0, 19.0, 14.0, 19.0, 23.0]",25
1347,2,2,"[30.0, 20.0, 22.0, 13.0, 15.0]",30
1348,2,2,"[24.0, 19.0, 18.0, 21.0, 18.0]",24
1349,2,2,"[38.0, 15.0, 17.0, 13.0, 17.0]",38
1350,4,4,"[22.0, 25.0, 13.0, 19.0, 21.0]",25
1351,6,2,"[24.0, 20.0, 17.0, 24.0, 15.0]",24
1352,6,5,"[22.0, 10.0, 30.0, 22.0, 16.0]",30
1353,4,2,"[27.0, 12.0, 15.0, 19.0, 27.0]",27
1354,6,2,"[31.0, 11.0, 22.0, 11.0, 25.0]",31
1355,7,5,"[18.0, 20.0, 22.0, 19.0, 21.0]",22
1356,5,4,"[22.0, 23.0, 17.0, 23.0, 15.0]",23
1357,5,2,"[28.0, 18.0, 15.0, 18.0, 21.0]",28
1358,5,6,"[16.0, 21.0, 18.0, 31.0, 14.0]",31
1359,4,5,"[22.0, 17.0, 25.0, 17.0, 19.0]",25
1360,5,4,"[19.0, 24.0, 21.0, 20.0, 16.0]",24
1361,2,4,"[15.0, 31.0, 21.0, 11.0, 22.0]",31
1362,5,5,"[22.0, 17.0, 27.0, 23.0, 11.0]",27
1363,2,2,"[24.0, 23.0, 20.0, 16.0, 17.0]",24
1364,5,2,"[37.0, 23.0, 21.0, 12.0, 7.0]",37
1365,6,5,"[20.0, 16.0, 22.0, 20.0, 22.0]",22
1366,5,5,"[13.0, 17.0, 31.0, 17.0, 22.0]",31
1367,7,7,"[25.0, 16.0, 23.0, 4.0, 32.0]",32
1368,7,7,"[16.0, 18.0, 23.0, 6.0, 37.0]",37
1369,2,5,"[23.0, 19.0, 28.0, 18.0, 12.0]",28
1370,4,4,"[22.0, 26.0, 18.0, 15.0, 19.0]",26
1371,2,7,"[22.0, 25.0, 13.0, 10.0, 30.0]",30
1372,6,5,"[9.0, 18.0, 29.0, 29.0, 15.0]",29
1373,2,2,"[28.0, 22.0, 17.0, 12.0, 21.0]",28
1374,2,6,"[20.0, 8.0, 24.0, 25.0, 23.0]",25
1375,5,2,"[30.0, 21.0, 27.0, 12.0, 10.0]",30
1376,2,5,"[15.0, 16.0, 32.0, 17.0, 20.0]",32
1377,7,4,"[22.0, 23.0, 18.0, 19.0, 18.0]",23
1378,5,2,"[31.0, 20.0, 15.0, 16.0, 18.0]",31
1379,2,6,"[21.0, 16.0, 18.0, 25.0, 20.0]",25
1380,7,7,"[27.0, 16.0, 20.0, 4.0, 33.0]",33
1381,4,2,"[28.0, 15.0, 24.0, 15.0, 18.0]",28
1382,4,4,"[18.0, 26.0, 22.0, 19.0, 15.0]",26
1383,4,2,"[27.0, 13.0, 24.0, 21.0, 15.0]",27
1384,5,2,"[30.0, 17.0, 30.0, 8.0, 15.0]",30
1385,5,5,"[18.0, 15.0, 26.0, 19.0, 22.0]",26
1386,2,2,"[24.0, 10.0, 22.0, 23.0, 21.0]",24
1387,7,5,"[20.0, 20.0, 31.0, 14.0, 15.0]",31
1388,7,4,"[13.0, 30.0, 19.0, 13.0, 25.0]",30
1389,6,6,"[22.0, 17.0, 22.0, 25.0, 14.0]",25
1390,2,2,"[35.0, 24.0, 19.0, 13.0, 9.0]",35
1391,7,4,"[15.0, 31.0, 15.0, 16.0, 23.0]",31
1392,5,5,"[20.0, 17.0, 31.0, 13.0, 19.0]",31
1393,4,7,"[18.0, 26.0, 15.0, 13.0, 28.0]",28
1394,7,2,"[28.0, 17.0, 17.0, 10.0, 28.0]",28
1395,7,4,"[21.0, 22.0, 21.0, 20.0, 16.0]",22
1396,4,2,"[32.0, 21.0, 18.0, 14.0, 15.0]",32
1397,4,4,"[24.0, 26.0, 18.0, 9.0, 23.0]",26
1398,7,4,"[17.0, 22.0, 21.0, 18.0, 22.0]",22
1399,7,2,"[27.0, 16.0, 17.0, 19.0, 21.0]",27
1400,7,2,"[27.0, 23.0, 16.0, 11.0, 23.0]",27
1401,6,2,"[25.0, 21.0, 17.0, 16.0, 21.0]",25
1402,4,4,"[22.0, 25.0, 17.0, 21.0, 15.0]",25
1403,5,5,"[18.0, 19.0, 41.0, 12.0, 10.0]",41
1404,6,7,"[15.0, 19.0, 24.0, 17.0, 25.0]",25
1405,5,4,"[21.0, 27.0, 15.0, 19.0, 18.0]",27
1406,4,7,"[23.0, 16.0, 20.0, 15.0, 26.0]",26
1407,2,2,"[28.0, 21.0, 11.0, 24.0, 16.0]",28
1408,2,2,"[25.0, 13.0, 24.0, 16.0, 22.0]",25
1409,4,5,"[23.0, 17.0, 26.0, 13.0, 21.0]",26
1410,2,7,"[25.0, 14.0, 23.0, 9.0, 29.0]",29
1411,7,5,"[19.0, 15.0, 27.0, 21.0, 18.0]",27
1412,5,5,"[20.0, 13.0, 26.0, 17.0, 24.0]",26
1413,6,6,"[20.0, 23.0, 19.0, 28.0, 10.0]",28
1414,7,4,"[12.0, 32.0, 26.0, 14.0, 16.0]",32
1415,2,5,"[19.0, 20.0, 22.0, 22.0, 17.0]",22
1416,4,5,"[18.0, 21.0, 22.0, 18.0, 21.0]",22
1417,5,2,"[29.0, 16.0, 17.0, 17.0, 21.0]",29
1418,2,4,"[29.0, 30.0, 11.0, 7.0, 23.0]",30
1419,6,6,"[18.0, 17.0, 16.0, 32.0, 17.0]",32
1420,4,2,"[22.0, 22.0, 19.0, 22.0, 15.0]",22
1421,4,6,"[20.0, 19.0, 21.0, 32.0, 8.0]",32
1422,2,7,"[21.0, 18.0, 19.0, 17.0, 25.0]",25
1423,2,4,"[16.0, 25.0, 23.0, 16.0, 20.0]",25
1424,7,2,"[23.0, 23.0, 18.0, 21.0, 15.0]",23
1425,4,2,"[24.0, 15.0, 18.0, 20.0, 23.0]",24
1426,5,4,"[21.0, 24.0, 16.0, 19.0, 20.0]",24
1427,6,5,"[20.0, 22.0, 27.0, 22.0, 9.0]",27
1428,6,5,"[19.0, 19.0, 25.0, 12.0, 25.0]",25
1429,6,5,"[17.0, 12.0, 29.0, 22.0, 20.0]",29
1430,5,5,"[22.0, 22.0, 30.0, 13.0, 13.0]",30
1431,4,2,"[24.0, 23.0, 18.0, 19.0, 16.0]",24
1432,2,2,"[23.0, 15.0, 21.0, 18.0, 23.0]",23
1433,2,7,"[16.0, 22.0, 20.0, 13.0, 29.0]",29
1434,4,7,"[17.0, 18.0, 25.0, 14.0, 26.0]",26
1435,5,2,"[27.0, 18.0, 23.0, 12.0, 20.0]",27
1436,5,2,"[28.0, 21.0, 15.0, 14.0, 22.0]",28
1437,6,6,"[22.0, 13.0, 19.0, 25.0, 21.0]",25
1438,6,2,"[28.0, 15.0, 20.0, 16.0, 21.0]",28
1439,5,5,"[17.0, 16.0, 42.0, 8.0, 17.0]",42
1440,6,6,"[13.0, 17.0, 27.0, 32.0, 11.0]",32
1441,7,2,"[23.0, 19.0, 22.0, 17.0, 19.0]",23
1442,4,4,"[19.0, 24.0, 19.0, 14.0, 24.0]",24
1443,4,7,"[15.0, 25.0, 18.0, 16.0, 26.0]",26
1444,7,4,"[15.0, 24.0, 24.0, 21.0, 16.0]",24
1445,7,4,"[16.0, 24.0, 17.0, 19.0, 24.0]",24
