,true_label,predicted_label,predict_vote,max_count
1129,5,5,"[12.0, 16.0, 41.0, 13.0, 18.0]",41
1130,4,5,"[19.0, 20.0, 27.0, 17.0, 17.0]",27
1131,2,5,"[21.0, 20.0, 29.0, 8.0, 22.0]",29
1132,5,2,"[24.0, 19.0, 16.0, 23.0, 18.0]",24
1133,5,5,"[23.0, 18.0, 32.0, 10.0, 17.0]",32
1134,5,5,"[19.0, 17.0, 26.0, 15.0, 23.0]",26
1135,7,5,"[22.0, 11.0, 25.0, 18.0, 24.0]",25
1136,6,7,"[13.0, 23.0, 24.0, 14.0, 26.0]",26
1137,2,2,"[23.0, 18.0, 23.0, 14.0, 22.0]",23
1138,2,4,"[18.0, 24.0, 18.0, 22.0, 18.0]",24
1139,6,6,"[19.0, 16.0, 22.0, 26.0, 17.0]",26
1140,6,5,"[27.0, 11.0, 34.0, 14.0, 14.0]",34
1141,6,5,"[14.0, 18.0, 27.0, 24.0, 17.0]",27
1142,7,4,"[21.0, 23.0, 22.0, 15.0, 19.0]",23
1143,2,5,"[24.0, 16.0, 26.0, 23.0, 11.0]",26
1144,6,5,"[18.0, 16.0, 28.0, 18.0, 20.0]",28
1145,2,4,"[21.0, 26.0, 16.0, 22.0, 15.0]",26
1146,5,7,"[24.0, 17.0, 18.0, 12.0, 29.0]",29
1147,5,5,"[23.0, 18.0, 26.0, 14.0, 19.0]",26
1148,2,2,"[24.0, 20.0, 14.0, 19.0, 23.0]",24
1149,7,5,"[20.0, 20.0, 24.0, 15.0, 21.0]",24
1150,5,5,"[23.0, 9.0, 34.0, 16.0, 18.0]",34
1151,2,5,"[23.0, 15.0, 26.0, 18.0, 18.0]",26
1152,7,5,"[14.0, 20.0, 25.0, 19.0, 22.0]",25
1153,7,7,"[13.0, 22.0, 18.0, 14.0, 33.0]",33
1154,7,7,"[12.0, 17.0, 21.0, 11.0, 39.0]",39
1155,4,5,"[11.0, 19.0, 27.0, 18.0, 25.0]",27
1156,2,5,"[17.0, 18.0, 30.0, 14.0, 21.0]",30
1157,2,2,"[36.0, 20.0, 12.0, 12.0, 20.0]",36
1158,6,5,"[22.0, 16.0, 25.0, 15.0, 22.0]",25
1159,5,5,"[19.0, 20.0, 37.0, 7.0, 17.0]",37
1160,7,5,"[17.0, 18.0, 28.0, 19.0, 18.0]",28
1161,6,2,"[24.0, 24.0, 12.0, 23.0, 17.0]",24
1162,2,5,"[16.0, 18.0, 26.0, 16.0, 24.0]",26
1163,7,7,"[23.0, 20.0, 15.0, 17.0, 25.0]",25
1164,5,2,"[29.0, 20.0, 14.0, 14.0, 23.0]",29
1165,6,6,"[20.0, 19.0, 20.0, 23.0, 18.0]",23
1166,4,4,"[20.0, 24.0, 16.0, 24.0, 16.0]",24
1167,5,5,"[14.0, 21.0, 38.0, 8.0, 19.0]",38
1168,2,4,"[18.0, 25.0, 18.0, 14.0, 25.0]",25
1169,4,4,"[22.0, 25.0, 17.0, 21.0, 15.0]",25
1170,7,2,"[24.0, 17.0, 23.0, 14.0, 22.0]",24
1171,2,7,"[15.0, 13.0, 18.0, 7.0, 47.0]",47
1172,7,7,"[17.0, 18.0, 17.0, 15.0, 33.0]",33
1173,2,2,"[27.0, 22.0, 17.0, 20.0, 14.0]",27
1174,2,5,"[20.0, 12.0, 30.0, 18.0, 20.0]",30
1175,6,4,"[17.0, 21.0, 20.0, 21.0, 21.0]",21
1176,7,5,"[22.0, 22.0, 29.0, 8.0, 19.0]",29
1177,4,5,"[13.0, 21.0, 27.0, 15.0, 24.0]",27
1178,4,5,"[23.0, 16.0, 24.0, 23.0, 14.0]",24
1179,5,5,"[20.0, 12.0, 36.0, 10.0, 22.0]",36
1180,7,5,"[23.0, 21.0, 24.0, 15.0, 17.0]",24
1181,6,5,"[20.0, 23.0, 24.0, 16.0, 17.0]",24
1182,5,5,"[10.0, 13.0, 39.0, 15.0, 23.0]",39
1183,2,2,"[27.0, 23.0, 17.0, 15.0, 18.0]",27
1184,5,7,"[24.0, 19.0, 21.0, 10.0, 26.0]",26
1185,4,4,"[24.0, 25.0, 19.0, 17.0, 15.0]",25
1186,4,7,"[15.0, 19.0, 28.0, 9.0, 29.0]",29
1187,6,7,"[26.0, 20.0, 11.0, 14.0, 29.0]",29
1188,2,5,"[20.0, 20.0, 21.0, 18.0, 21.0]",21
1189,5,5,"[16.0, 16.0, 31.0, 14.0, 23.0]",31
1190,6,2,"[29.0, 12.0, 22.0, 17.0, 20.0]",29
1191,7,2,"[24.0, 21.0, 18.0, 20.0, 17.0]",24
1192,5,7,"[19.0, 6.0, 30.0, 12.0, 33.0]",33
1193,4,4,"[18.0, 24.0, 16.0, 20.0, 22.0]",24
1194,4,6,"[18.0, 20.0, 20.0, 29.0, 13.0]",29
1195,2,2,"[28.0, 25.0, 21.0, 11.0, 15.0]",28
1196,4,2,"[24.0, 18.0, 23.0, 21.0, 14.0]",24
1197,6,2,"[24.0, 17.0, 23.0, 18.0, 18.0]",24
1198,4,4,"[15.0, 26.0, 16.0, 18.0, 25.0]",26
1199,5,7,"[17.0, 21.0, 21.0, 19.0, 22.0]",22
1200,6,5,"[18.0, 19.0, 22.0, 22.0, 19.0]",22
1201,6,6,"[22.0, 13.0, 20.0, 25.0, 20.0]",25
1202,7,7,"[15.0, 16.0, 25.0, 15.0, 29.0]",29
1203,4,5,"[20.0, 15.0, 26.0, 21.0, 18.0]",26
1204,2,6,"[21.0, 19.0, 20.0, 26.0, 14.0]",26
1205,2,5,"[22.0, 20.0, 23.0, 19.0, 16.0]",23
1206,5,5,"[16.0, 22.0, 28.0, 15.0, 19.0]",28
1207,6,5,"[21.0, 13.0, 27.0, 25.0, 14.0]",27
1208,7,4,"[22.0, 26.0, 22.0, 11.0, 19.0]",26
1209,6,2,"[25.0, 22.0, 14.0, 20.0, 19.0]",25
1210,6,2,"[25.0, 15.0, 25.0, 15.0, 20.0]",25
1211,7,4,"[18.0, 22.0, 19.0, 21.0, 20.0]",22
1212,4,2,"[25.0, 24.0, 21.0, 16.0, 14.0]",25
1213,4,4,"[20.0, 24.0, 24.0, 12.0, 20.0]",24
1214,2,2,"[33.0, 22.0, 16.0, 17.0, 12.0]",33
1215,6,6,"[17.0, 21.0, 21.0, 25.0, 16.0]",25
1216,6,7,"[17.0, 14.0, 20.0, 18.0, 31.0]",31
1217,2,5,"[21.0, 14.0, 30.0, 12.0, 23.0]",30
1218,4,2,"[25.0, 20.0, 18.0, 14.0, 23.0]",25
1219,2,5,"[19.0, 22.0, 25.0, 14.0, 20.0]",25
1220,6,5,"[24.0, 12.0, 29.0, 16.0, 19.0]",29
1221,6,6,"[18.0, 14.0, 26.0, 28.0, 14.0]",28
1222,5,5,"[20.0, 15.0, 36.0, 10.0, 19.0]",36
1223,2,2,"[26.0, 24.0, 25.0, 8.0, 17.0]",26
1224,2,2,"[27.0, 23.0, 20.0, 16.0, 14.0]",27
1225,7,2,"[26.0, 19.0, 19.0, 12.0, 24.0]",26
1226,5,5,"[18.0, 19.0, 26.0, 23.0, 14.0]",26
1227,6,7,"[20.0, 18.0, 17.0, 19.0, 26.0]",26
1228,6,5,"[17.0, 13.0, 34.0, 18.0, 18.0]",34
1229,6,6,"[15.0, 20.0, 21.0, 23.0, 21.0]",23
1230,5,5,"[21.0, 17.0, 27.0, 18.0, 17.0]",27
1231,7,7,"[29.0, 12.0, 18.0, 8.0, 33.0]",33
1232,2,2,"[23.0, 21.0, 18.0, 16.0, 22.0]",23
1233,6,4,"[23.0, 25.0, 15.0, 22.0, 15.0]",25
1234,7,2,"[26.0, 13.0, 24.0, 21.0, 16.0]",26
1235,5,5,"[20.0, 17.0, 29.0, 13.0, 21.0]",29
1236,6,7,"[22.0, 16.0, 19.0, 17.0, 26.0]",26
1237,5,2,"[28.0, 17.0, 27.0, 12.0, 16.0]",28
1238,6,7,"[12.0, 11.0, 28.0, 20.0, 29.0]",29
1239,4,6,"[18.0, 13.0, 24.0, 28.0, 17.0]",28
1240,4,7,"[18.0, 18.0, 22.0, 18.0, 24.0]",24
1241,7,5,"[18.0, 16.0, 28.0, 23.0, 15.0]",28
1242,6,2,"[23.0, 19.0, 15.0, 22.0, 21.0]",23
1243,2,2,"[27.0, 16.0, 27.0, 15.0, 15.0]",27
1244,4,5,"[16.0, 19.0, 30.0, 16.0, 19.0]",30
1245,2,2,"[26.0, 25.0, 21.0, 14.0, 14.0]",26
1246,2,4,"[22.0, 24.0, 22.0, 11.0, 21.0]",24
1247,2,2,"[32.0, 10.0, 14.0, 20.0, 24.0]",32
1248,2,7,"[20.0, 18.0, 23.0, 9.0, 30.0]",30
1249,7,4,"[18.0, 25.0, 25.0, 12.0, 20.0]",25
1250,4,7,"[21.0, 22.0, 13.0, 19.0, 25.0]",25
1251,4,5,"[17.0, 19.0, 27.0, 19.0, 18.0]",27
1252,5,5,"[19.0, 16.0, 28.0, 15.0, 22.0]",28
1253,6,2,"[31.0, 20.0, 16.0, 15.0, 18.0]",31
1254,2,5,"[19.0, 21.0, 26.0, 9.0, 25.0]",26
1255,5,5,"[19.0, 13.0, 28.0, 16.0, 24.0]",28
1256,5,2,"[26.0, 24.0, 17.0, 15.0, 18.0]",26
1257,2,4,"[19.0, 30.0, 19.0, 16.0, 16.0]",30
1258,2,6,"[19.0, 17.0, 19.0, 28.0, 17.0]",28
1259,2,5,"[21.0, 15.0, 28.0, 16.0, 20.0]",28
1260,4,7,"[24.0, 19.0, 16.0, 12.0, 29.0]",29
1261,4,2,"[33.0, 15.0, 25.0, 9.0, 18.0]",33
1262,6,4,"[18.0, 25.0, 24.0, 11.0, 22.0]",25
1263,4,4,"[11.0, 29.0, 26.0, 17.0, 17.0]",29
1264,2,5,"[22.0, 17.0, 24.0, 16.0, 21.0]",24
1265,4,5,"[21.0, 13.0, 29.0, 15.0, 22.0]",29
1266,7,2,"[32.0, 17.0, 20.0, 16.0, 15.0]",32
1267,6,2,"[29.0, 18.0, 20.0, 14.0, 19.0]",29
1268,2,7,"[17.0, 22.0, 22.0, 14.0, 25.0]",25
1269,4,2,"[26.0, 19.0, 18.0, 16.0, 21.0]",26
1270,7,7,"[16.0, 24.0, 24.0, 8.0, 28.0]",28
1271,7,2,"[26.0, 15.0, 22.0, 14.0, 23.0]",26
1272,6,5,"[10.0, 13.0, 36.0, 29.0, 12.0]",36
1273,4,5,"[17.0, 16.0, 36.0, 13.0, 18.0]",36
1274,2,2,"[22.0, 20.0, 21.0, 19.0, 18.0]",22
1275,2,5,"[22.0, 14.0, 25.0, 21.0, 18.0]",25
1276,2,2,"[26.0, 18.0, 20.0, 14.0, 22.0]",26
1277,4,2,"[24.0, 17.0, 24.0, 18.0, 17.0]",24
1278,6,2,"[40.0, 19.0, 9.0, 18.0, 14.0]",40
1279,5,7,"[20.0, 10.0, 22.0, 15.0, 33.0]",33
1280,5,4,"[18.0, 26.0, 18.0, 19.0, 19.0]",26
1281,2,7,"[16.0, 15.0, 24.0, 20.0, 25.0]",25
1282,4,5,"[20.0, 14.0, 31.0, 20.0, 15.0]",31
1283,6,6,"[22.0, 16.0, 21.0, 23.0, 18.0]",23
1284,4,5,"[14.0, 18.0, 27.0, 27.0, 14.0]",27
1285,5,2,"[24.0, 10.0, 22.0, 24.0, 20.0]",24
1286,7,7,"[18.0, 19.0, 20.0, 7.0, 36.0]",36
1287,6,5,"[19.0, 20.0, 27.0, 15.0, 19.0]",27
1288,7,5,"[20.0, 23.0, 29.0, 10.0, 18.0]",29
1289,4,5,"[21.0, 20.0, 28.0, 11.0, 20.0]",28
1290,5,5,"[21.0, 21.0, 22.0, 19.0, 17.0]",22
1291,2,7,"[23.0, 17.0, 15.0, 20.0, 25.0]",25
1292,4,5,"[20.0, 16.0, 23.0, 18.0, 23.0]",23
1293,2,5,"[14.0, 15.0, 38.0, 15.0, 18.0]",38
1294,6,4,"[22.0, 27.0, 24.0, 7.0, 20.0]",27
1295,6,2,"[23.0, 18.0, 13.0, 23.0, 23.0]",23
1296,4,7,"[22.0, 19.0, 16.0, 17.0, 26.0]",26
1297,4,4,"[19.0, 29.0, 17.0, 21.0, 14.0]",29
1298,5,4,"[20.0, 22.0, 18.0, 19.0, 21.0]",22
1299,2,2,"[27.0, 17.0, 26.0, 12.0, 18.0]",27
1300,4,5,"[21.0, 22.0, 23.0, 23.0, 11.0]",23
1301,6,2,"[34.0, 20.0, 13.0, 11.0, 22.0]",34
1302,7,4,"[18.0, 27.0, 22.0, 11.0, 22.0]",27
1303,5,5,"[19.0, 10.0, 38.0, 14.0, 19.0]",38
1304,7,7,"[16.0, 16.0, 24.0, 17.0, 27.0]",27
1305,4,5,"[21.0, 19.0, 23.0, 15.0, 22.0]",23
1306,2,2,"[28.0, 16.0, 23.0, 13.0, 20.0]",28
1307,7,7,"[16.0, 25.0, 18.0, 12.0, 29.0]",29
1308,7,5,"[18.0, 19.0, 33.0, 12.0, 18.0]",33
1309,2,2,"[33.0, 24.0, 14.0, 15.0, 14.0]",33
1310,2,2,"[28.0, 14.0, 20.0, 20.0, 18.0]",28
1311,4,5,"[15.0, 19.0, 32.0, 12.0, 22.0]",32
1312,6,4,"[23.0, 25.0, 14.0, 18.0, 20.0]",25
1313,6,4,"[21.0, 22.0, 20.0, 15.0, 22.0]",22
1314,4,5,"[21.0, 21.0, 26.0, 17.0, 15.0]",26
1315,6,5,"[19.0, 17.0, 44.0, 9.0, 11.0]",44
1316,7,2,"[32.0, 16.0, 25.0, 10.0, 17.0]",32
1317,4,5,"[17.0, 16.0, 25.0, 21.0, 21.0]",25
1318,7,5,"[17.0, 22.0, 26.0, 14.0, 21.0]",26
1319,4,7,"[20.0, 23.0, 15.0, 17.0, 25.0]",25
1320,6,5,"[20.0, 21.0, 24.0, 16.0, 19.0]",24
1321,5,2,"[28.0, 17.0, 23.0, 15.0, 17.0]",28
1322,5,5,"[15.0, 24.0, 32.0, 17.0, 12.0]",32
1323,7,7,"[26.0, 12.0, 18.0, 13.0, 31.0]",31
1324,4,2,"[26.0, 18.0, 16.0, 15.0, 25.0]",26
1325,5,5,"[18.0, 16.0, 33.0, 11.0, 22.0]",33
1326,4,2,"[22.0, 20.0, 16.0, 21.0, 21.0]",22
1327,7,5,"[18.0, 15.0, 27.0, 21.0, 19.0]",27
1328,7,5,"[24.0, 12.0, 28.0, 14.0, 22.0]",28
1329,2,7,"[19.0, 20.0, 19.0, 20.0, 22.0]",22
1330,6,2,"[29.0, 15.0, 19.0, 19.0, 18.0]",29
1331,7,7,"[21.0, 16.0, 24.0, 7.0, 32.0]",32
1332,4,5,"[20.0, 16.0, 23.0, 21.0, 20.0]",23
1333,6,4,"[11.0, 26.0, 18.0, 24.0, 21.0]",26
1334,6,5,"[18.0, 14.0, 27.0, 18.0, 23.0]",27
1335,6,4,"[17.0, 22.0, 20.0, 20.0, 21.0]",22
1336,2,2,"[28.0, 12.0, 24.0, 23.0, 13.0]",28
1337,2,5,"[27.0, 15.0, 28.0, 11.0, 19.0]",28
1338,4,5,"[21.0, 15.0, 25.0, 18.0, 21.0]",25
1339,7,2,"[33.0, 11.0, 28.0, 14.0, 14.0]",33
1340,7,5,"[19.0, 22.0, 30.0, 11.0, 18.0]",30
1341,5,5,"[19.0, 20.0, 31.0, 8.0, 22.0]",31
1342,2,7,"[22.0, 20.0, 21.0, 14.0, 23.0]",23
1343,7,2,"[27.0, 22.0, 19.0, 10.0, 22.0]",27
1344,5,7,"[19.0, 11.0, 26.0, 14.0, 30.0]",30
1345,5,7,"[25.0, 12.0, 19.0, 18.0, 26.0]",26
1346,2,5,"[18.0, 18.0, 24.0, 16.0, 24.0]",24
1347,2,2,"[34.0, 20.0, 16.0, 12.0, 18.0]",34
1348,2,4,"[21.0, 24.0, 17.0, 22.0, 16.0]",24
1349,2,2,"[30.0, 26.0, 20.0, 14.0, 10.0]",30
1350,4,5,"[12.0, 23.0, 24.0, 17.0, 24.0]",24
1351,6,2,"[26.0, 22.0, 12.0, 24.0, 16.0]",26
1352,6,5,"[20.0, 17.0, 25.0, 13.0, 25.0]",25
1353,4,2,"[29.0, 19.0, 23.0, 9.0, 20.0]",29
1354,6,2,"[25.0, 15.0, 24.0, 18.0, 18.0]",25
1355,7,7,"[12.0, 20.0, 20.0, 21.0, 27.0]",27
1356,5,5,"[17.0, 21.0, 29.0, 17.0, 16.0]",29
1357,5,7,"[17.0, 13.0, 20.0, 14.0, 36.0]",36
1358,5,2,"[31.0, 25.0, 16.0, 15.0, 13.0]",31
1359,4,2,"[22.0, 22.0, 20.0, 15.0, 21.0]",22
1360,5,5,"[18.0, 19.0, 33.0, 10.0, 20.0]",33
1361,2,7,"[21.0, 16.0, 24.0, 12.0, 27.0]",27
1362,5,4,"[17.0, 25.0, 16.0, 18.0, 24.0]",25
1363,2,5,"[23.0, 19.0, 24.0, 11.0, 23.0]",24
1364,5,2,"[31.0, 28.0, 13.0, 16.0, 12.0]",31
1365,6,6,"[17.0, 12.0, 22.0, 26.0, 23.0]",26
1366,5,7,"[16.0, 13.0, 22.0, 24.0, 25.0]",25
1367,7,7,"[18.0, 16.0, 23.0, 5.0, 38.0]",38
1368,7,5,"[8.0, 17.0, 36.0, 7.0, 32.0]",36
1369,2,5,"[19.0, 13.0, 25.0, 18.0, 25.0]",25
1370,4,5,"[16.0, 23.0, 25.0, 17.0, 19.0]",25
1371,2,2,"[29.0, 20.0, 21.0, 9.0, 21.0]",29
1372,6,4,"[13.0, 23.0, 23.0, 20.0, 21.0]",23
1373,2,5,"[21.0, 16.0, 26.0, 19.0, 18.0]",26
1374,2,5,"[21.0, 14.0, 28.0, 17.0, 20.0]",28
1375,5,5,"[21.0, 22.0, 26.0, 15.0, 16.0]",26
1376,2,4,"[13.0, 25.0, 25.0, 12.0, 25.0]",25
1377,7,7,"[20.0, 18.0, 16.0, 21.0, 25.0]",25
1378,5,7,"[23.0, 20.0, 14.0, 16.0, 27.0]",27
1379,2,7,"[14.0, 19.0, 18.0, 22.0, 27.0]",27
1380,7,2,"[28.0, 11.0, 27.0, 7.0, 27.0]",28
1381,4,2,"[34.0, 14.0, 20.0, 19.0, 13.0]",34
1382,4,4,"[23.0, 24.0, 15.0, 16.0, 22.0]",24
1383,4,5,"[15.0, 24.0, 26.0, 23.0, 12.0]",26
1384,5,2,"[36.0, 13.0, 23.0, 9.0, 19.0]",36
1385,5,5,"[20.0, 20.0, 23.0, 18.0, 19.0]",23
1386,2,2,"[22.0, 19.0, 22.0, 19.0, 18.0]",22
1387,7,5,"[19.0, 20.0, 28.0, 15.0, 18.0]",28
1388,7,7,"[7.0, 22.0, 21.0, 17.0, 33.0]",33
1389,6,2,"[23.0, 20.0, 21.0, 16.0, 20.0]",23
1390,2,2,"[22.0, 18.0, 21.0, 18.0, 21.0]",22
1391,7,7,"[17.0, 15.0, 23.0, 19.0, 26.0]",26
1392,5,5,"[16.0, 9.0, 47.0, 8.0, 20.0]",47
1393,4,4,"[15.0, 30.0, 20.0, 11.0, 24.0]",30
1394,7,7,"[18.0, 18.0, 23.0, 15.0, 26.0]",26
1395,7,4,"[19.0, 28.0, 15.0, 19.0, 19.0]",28
1396,4,7,"[23.0, 20.0, 16.0, 12.0, 29.0]",29
1397,4,7,"[19.0, 10.0, 25.0, 20.0, 26.0]",26
1398,7,2,"[29.0, 16.0, 25.0, 19.0, 11.0]",29
1399,7,5,"[24.0, 14.0, 28.0, 9.0, 25.0]",28
1400,7,4,"[18.0, 24.0, 21.0, 17.0, 20.0]",24
1401,6,5,"[23.0, 18.0, 24.0, 18.0, 17.0]",24
1402,4,4,"[19.0, 22.0, 22.0, 22.0, 15.0]",22
1403,5,5,"[13.0, 15.0, 40.0, 15.0, 17.0]",40
1404,6,4,"[18.0, 23.0, 22.0, 18.0, 19.0]",23
1405,5,5,"[15.0, 16.0, 38.0, 16.0, 15.0]",38
1406,4,7,"[23.0, 24.0, 16.0, 11.0, 26.0]",26
1407,2,4,"[17.0, 26.0, 24.0, 20.0, 13.0]",26
1408,2,7,"[20.0, 13.0, 19.0, 16.0, 32.0]",32
1409,4,5,"[24.0, 21.0, 27.0, 14.0, 14.0]",27
1410,2,2,"[29.0, 7.0, 26.0, 14.0, 24.0]",29
1411,7,5,"[18.0, 23.0, 33.0, 11.0, 15.0]",33
1412,5,5,"[19.0, 14.0, 30.0, 14.0, 23.0]",30
1413,6,2,"[25.0, 15.0, 19.0, 24.0, 17.0]",25
1414,7,7,"[20.0, 25.0, 21.0, 7.0, 27.0]",27
1415,2,5,"[20.0, 13.0, 24.0, 23.0, 20.0]",24
1416,4,7,"[26.0, 14.0, 24.0, 8.0, 28.0]",28
1417,5,5,"[25.0, 13.0, 33.0, 9.0, 20.0]",33
1418,2,2,"[25.0, 11.0, 22.0, 22.0, 20.0]",25
1419,6,2,"[24.0, 23.0, 16.0, 20.0, 17.0]",24
1420,4,5,"[16.0, 19.0, 33.0, 12.0, 20.0]",33
1421,4,5,"[21.0, 13.0, 25.0, 25.0, 16.0]",25
1422,2,5,"[21.0, 22.0, 27.0, 13.0, 17.0]",27
1423,2,7,"[20.0, 20.0, 24.0, 11.0, 25.0]",25
1424,7,5,"[15.0, 21.0, 26.0, 16.0, 22.0]",26
1425,4,7,"[19.0, 10.0, 21.0, 11.0, 39.0]",39
1426,5,7,"[15.0, 18.0, 17.0, 19.0, 31.0]",31
1427,6,2,"[24.0, 18.0, 22.0, 24.0, 12.0]",24
1428,6,7,"[20.0, 17.0, 21.0, 19.0, 23.0]",23
1429,6,5,"[16.0, 18.0, 24.0, 20.0, 22.0]",24
1430,5,5,"[12.0, 18.0, 38.0, 8.0, 24.0]",38
1431,4,4,"[21.0, 26.0, 25.0, 12.0, 16.0]",26
1432,2,2,"[21.0, 20.0, 21.0, 17.0, 21.0]",21
1433,2,7,"[15.0, 20.0, 21.0, 19.0, 25.0]",25
1434,4,7,"[19.0, 21.0, 23.0, 12.0, 25.0]",25
1435,5,2,"[27.0, 17.0, 21.0, 15.0, 20.0]",27
1436,5,2,"[33.0, 15.0, 8.0, 23.0, 21.0]",33
1437,6,6,"[20.0, 19.0, 19.0, 26.0, 16.0]",26
1438,6,6,"[20.0, 19.0, 19.0, 25.0, 17.0]",25
1439,5,5,"[6.0, 17.0, 49.0, 11.0, 17.0]",49
1440,6,5,"[22.0, 15.0, 32.0, 14.0, 17.0]",32
1441,7,2,"[27.0, 18.0, 19.0, 22.0, 14.0]",27
1442,4,2,"[29.0, 20.0, 20.0, 16.0, 15.0]",29
1443,4,7,"[21.0, 15.0, 20.0, 19.0, 25.0]",25
1444,7,4,"[12.0, 28.0, 24.0, 15.0, 21.0]",28
1445,7,4,"[21.0, 26.0, 18.0, 13.0, 22.0]",26
1446,2,2,"[25.0, 22.0, 19.0, 10.0, 24.0]",25
1447,6,4,"[18.0, 29.0, 20.0, 13.0, 20.0]",29
1448,5,5,"[17.0, 18.0, 38.0, 8.0, 19.0]",38
1449,6,5,"[19.0, 15.0, 27.0, 19.0, 20.0]",27
1450,7,5,"[15.0, 12.0, 36.0, 23.0, 14.0]",36
1451,7,5,"[22.0, 13.0, 26.0, 15.0, 24.0]",26
1452,5,5,"[18.0, 16.0, 25.0, 22.0, 19.0]",25
1453,7,4,"[18.0, 27.0, 27.0, 8.0, 20.0]",27
1454,6,2,"[27.0, 12.0, 16.0, 23.0, 22.0]",27
1455,7,5,"[14.0, 20.0, 33.0, 15.0, 18.0]",33
1456,2,4,"[22.0, 23.0, 16.0, 19.0, 20.0]",23
1457,2,5,"[19.0, 18.0, 28.0, 17.0, 18.0]",28
1458,7,2,"[27.0, 25.0, 24.0, 8.0, 16.0]",27
1459,4,7,"[19.0, 20.0, 20.0, 16.0, 25.0]",25
1460,7,6,"[20.0, 13.0, 17.0, 30.0, 20.0]",30
1461,2,2,"[28.0, 22.0, 17.0, 16.0, 17.0]",28
1462,6,7,"[18.0, 3.0, 31.0, 16.0, 32.0]",32
1463,5,5,"[26.0, 14.0, 32.0, 14.0, 14.0]",32
1464,4,4,"[13.0, 26.0, 23.0, 15.0, 23.0]",26
1465,2,2,"[29.0, 20.0, 21.0, 12.0, 18.0]",29
1466,2,4,"[26.0, 28.0, 22.0, 10.0, 14.0]",28
1467,4,5,"[22.0, 14.0, 27.0, 16.0, 21.0]",27
1468,7,7,"[24.0, 16.0, 16.0, 14.0, 30.0]",30
1469,4,5,"[19.0, 17.0, 32.0, 18.0, 14.0]",32
1470,6,7,"[17.0, 16.0, 21.0, 17.0, 29.0]",29
1471,5,2,"[28.0, 9.0, 26.0, 13.0, 24.0]",28
1472,2,7,"[20.0, 25.0, 18.0, 11.0, 26.0]",26
1473,2,5,"[14.0, 22.0, 23.0, 19.0, 22.0]",23
1474,5,5,"[27.0, 18.0, 31.0, 5.0, 19.0]",31
1475,7,2,"[26.0, 20.0, 20.0, 20.0, 14.0]",26
1476,5,2,"[25.0, 17.0, 24.0, 20.0, 14.0]",25
1477,2,2,"[26.0, 24.0, 19.0, 14.0, 17.0]",26
1478,7,7,"[24.0, 19.0, 24.0, 8.0, 25.0]",25
1479,4,2,"[29.0, 21.0, 16.0, 15.0, 19.0]",29
1480,7,5,"[19.0, 8.0, 26.0, 21.0, 26.0]",26
1481,7,5,"[17.0, 18.0, 28.0, 17.0, 20.0]",28
1482,5,5,"[21.0, 17.0, 30.0, 15.0, 17.0]",30
1483,5,7,"[28.0, 12.0, 17.0, 13.0, 30.0]",30
1484,4,5,"[16.0, 24.0, 30.0, 9.0, 21.0]",30
1485,2,2,"[25.0, 22.0, 15.0, 13.0, 25.0]",25
1486,2,5,"[21.0, 13.0, 27.0, 21.0, 18.0]",27
1487,4,6,"[24.0, 16.0, 20.0, 30.0, 10.0]",30
1488,4,4,"[16.0, 30.0, 16.0, 17.0, 21.0]",30
1489,5,5,"[18.0, 16.0, 30.0, 20.0, 16.0]",30
1490,2,2,"[24.0, 19.0, 23.0, 10.0, 24.0]",24
1491,2,7,"[22.0, 15.0, 21.0, 18.0, 24.0]",24
1492,5,4,"[15.0, 29.0, 27.0, 12.0, 17.0]",29
1493,5,5,"[20.0, 23.0, 29.0, 14.0, 14.0]",29
1494,4,2,"[29.0, 14.0, 17.0, 20.0, 20.0]",29
1495,4,5,"[16.0, 18.0, 28.0, 16.0, 22.0]",28
1496,4,7,"[22.0, 15.0, 23.0, 11.0, 29.0]",29
1497,2,5,"[16.0, 20.0, 31.0, 25.0, 8.0]",31
1498,5,5,"[23.0, 21.0, 26.0, 8.0, 22.0]",26
1499,6,6,"[21.0, 14.0, 22.0, 23.0, 20.0]",23
1500,5,5,"[14.0, 17.0, 36.0, 15.0, 18.0]",36
1501,7,2,"[26.0, 23.0, 20.0, 13.0, 18.0]",26
1502,2,4,"[18.0, 31.0, 17.0, 13.0, 21.0]",31
1503,4,5,"[19.0, 18.0, 33.0, 12.0, 18.0]",33
1504,5,2,"[33.0, 20.0, 22.0, 6.0, 19.0]",33
1505,6,2,"[26.0, 19.0, 23.0, 14.0, 18.0]",26
1506,7,7,"[21.0, 13.0, 22.0, 14.0, 30.0]",30
1507,6,5,"[23.0, 17.0, 28.0, 14.0, 18.0]",28
1508,6,7,"[20.0, 17.0, 18.0, 17.0, 28.0]",28
1509,6,2,"[23.0, 22.0, 18.0, 20.0, 17.0]",23
1510,4,2,"[30.0, 18.0, 13.0, 14.0, 25.0]",30
1511,5,5,"[13.0, 10.0, 40.0, 18.0, 19.0]",40
1512,5,2,"[25.0, 21.0, 24.0, 17.0, 13.0]",25
1513,5,7,"[16.0, 24.0, 18.0, 14.0, 28.0]",28
1514,7,4,"[19.0, 22.0, 22.0, 16.0, 21.0]",22
1515,2,5,"[13.0, 20.0, 28.0, 18.0, 21.0]",28
1516,5,7,"[14.0, 23.0, 21.0, 16.0, 26.0]",26
