,true_label,predicted_label,predict_vote,max_count
1159,5,5,"[20.0, 24.0, 28.0, 19.0, 9.0]",28
1160,7,6,"[17.0, 16.0, 21.0, 26.0, 20.0]",26
1161,6,2,"[28.0, 24.0, 16.0, 14.0, 18.0]",28
1162,2,6,"[19.0, 22.0, 17.0, 25.0, 17.0]",25
1163,7,7,"[21.0, 18.0, 18.0, 17.0, 26.0]",26
1164,5,2,"[28.0, 17.0, 15.0, 20.0, 20.0]",28
1165,6,6,"[15.0, 21.0, 20.0, 24.0, 20.0]",24
1166,4,5,"[25.0, 21.0, 30.0, 9.0, 15.0]",30
1167,5,2,"[38.0, 22.0, 22.0, 6.0, 12.0]",38
1168,2,5,"[20.0, 21.0, 29.0, 15.0, 15.0]",29
1169,4,2,"[25.0, 23.0, 23.0, 14.0, 15.0]",25
1170,7,7,"[17.0, 15.0, 20.0, 9.0, 39.0]",39
1171,2,7,"[16.0, 19.0, 18.0, 9.0, 38.0]",38
1172,7,4,"[23.0, 27.0, 17.0, 11.0, 22.0]",27
1173,2,5,"[16.0, 23.0, 29.0, 18.0, 14.0]",29
1174,2,2,"[28.0, 14.0, 26.0, 14.0, 18.0]",28
1175,6,4,"[19.0, 24.0, 23.0, 24.0, 10.0]",24
1176,7,5,"[23.0, 15.0, 29.0, 17.0, 16.0]",29
1177,4,4,"[14.0, 25.0, 17.0, 24.0, 20.0]",25
1178,4,5,"[20.0, 13.0, 30.0, 23.0, 14.0]",30
1179,5,5,"[16.0, 16.0, 32.0, 20.0, 16.0]",32
1180,7,5,"[14.0, 20.0, 28.0, 19.0, 19.0]",28
1181,6,4,"[19.0, 31.0, 11.0, 25.0, 14.0]",31
1182,5,5,"[16.0, 18.0, 28.0, 13.0, 25.0]",28
1183,2,2,"[29.0, 23.0, 13.0, 12.0, 23.0]",29
1184,5,5,"[25.0, 18.0, 28.0, 12.0, 17.0]",28
1185,4,7,"[24.0, 21.0, 14.0, 16.0, 25.0]",25
1186,4,5,"[18.0, 20.0, 32.0, 6.0, 24.0]",32
1187,6,7,"[14.0, 11.0, 16.0, 21.0, 38.0]",38
1188,2,7,"[21.0, 19.0, 22.0, 14.0, 24.0]",24
1189,5,6,"[20.0, 19.0, 19.0, 23.0, 19.0]",23
1190,6,4,"[16.0, 30.0, 23.0, 12.0, 19.0]",30
1191,7,2,"[25.0, 17.0, 21.0, 20.0, 17.0]",25
1192,5,5,"[15.0, 13.0, 33.0, 10.0, 29.0]",33
1193,4,4,"[23.0, 34.0, 10.0, 16.0, 17.0]",34
1194,4,6,"[19.0, 17.0, 16.0, 33.0, 15.0]",33
1195,2,4,"[21.0, 24.0, 18.0, 16.0, 21.0]",24
1196,4,5,"[23.0, 20.0, 28.0, 13.0, 16.0]",28
1197,6,2,"[27.0, 19.0, 16.0, 20.0, 18.0]",27
1198,4,2,"[27.0, 23.0, 19.0, 21.0, 10.0]",27
1199,5,2,"[25.0, 17.0, 17.0, 20.0, 21.0]",25
1200,6,2,"[30.0, 17.0, 18.0, 23.0, 12.0]",30
1201,6,6,"[24.0, 15.0, 16.0, 30.0, 15.0]",30
1202,7,7,"[20.0, 25.0, 14.0, 13.0, 28.0]",28
1203,4,4,"[19.0, 28.0, 17.0, 21.0, 15.0]",28
1204,2,6,"[23.0, 17.0, 20.0, 29.0, 11.0]",29
1205,2,6,"[28.0, 24.0, 10.0, 32.0, 6.0]",32
1206,5,5,"[17.0, 18.0, 24.0, 20.0, 21.0]",24
1207,6,6,"[20.0, 19.0, 27.0, 29.0, 5.0]",29
1208,7,7,"[23.0, 14.0, 19.0, 20.0, 24.0]",24
1209,6,7,"[18.0, 13.0, 24.0, 16.0, 29.0]",29
1210,6,5,"[16.0, 22.0, 24.0, 20.0, 18.0]",24
1211,7,5,"[20.0, 14.0, 34.0, 13.0, 19.0]",34
1212,4,6,"[24.0, 13.0, 21.0, 25.0, 17.0]",25
1213,4,5,"[20.0, 20.0, 28.0, 11.0, 21.0]",28
1214,2,5,"[25.0, 20.0, 30.0, 13.0, 12.0]",30
1215,6,5,"[18.0, 22.0, 24.0, 17.0, 19.0]",24
1216,6,5,"[21.0, 20.0, 24.0, 21.0, 14.0]",24
1217,2,7,"[21.0, 17.0, 18.0, 14.0, 30.0]",30
1218,4,4,"[22.0, 25.0, 16.0, 20.0, 17.0]",25
1219,2,5,"[24.0, 15.0, 25.0, 18.0, 18.0]",25
1220,6,6,"[21.0, 15.0, 23.0, 25.0, 16.0]",25
1221,6,2,"[26.0, 15.0, 16.0, 26.0, 17.0]",26
1222,5,5,"[17.0, 23.0, 33.0, 9.0, 18.0]",33
1223,2,5,"[23.0, 20.0, 29.0, 11.0, 17.0]",29
1224,2,5,"[21.0, 12.0, 27.0, 25.0, 15.0]",27
1225,7,7,"[13.0, 20.0, 15.0, 14.0, 38.0]",38
1226,5,6,"[25.0, 9.0, 17.0, 33.0, 16.0]",33
1227,6,7,"[20.0, 20.0, 21.0, 12.0, 27.0]",27
1228,6,6,"[26.0, 16.0, 15.0, 31.0, 12.0]",31
1229,6,6,"[11.0, 15.0, 29.0, 30.0, 15.0]",30
1230,5,7,"[18.0, 23.0, 15.0, 15.0, 29.0]",29
1231,7,7,"[25.0, 14.0, 25.0, 9.0, 27.0]",27
1232,2,4,"[14.0, 32.0, 18.0, 21.0, 15.0]",32
1233,6,5,"[19.0, 12.0, 25.0, 24.0, 20.0]",25
1234,7,5,"[14.0, 15.0, 32.0, 16.0, 23.0]",32
1235,5,2,"[26.0, 26.0, 23.0, 12.0, 13.0]",26
1236,6,6,"[19.0, 23.0, 15.0, 24.0, 19.0]",24
1237,5,7,"[22.0, 15.0, 26.0, 7.0, 30.0]",30
1238,6,5,"[18.0, 10.0, 34.0, 19.0, 19.0]",34
1239,4,2,"[24.0, 18.0, 16.0, 23.0, 19.0]",24
1240,4,5,"[22.0, 24.0, 31.0, 10.0, 13.0]",31
1241,7,6,"[24.0, 17.0, 14.0, 25.0, 20.0]",25
1242,6,4,"[17.0, 22.0, 20.0, 22.0, 19.0]",22
1243,2,6,"[16.0, 12.0, 23.0, 25.0, 24.0]",25
1244,4,4,"[20.0, 25.0, 22.0, 17.0, 16.0]",25
1245,2,5,"[22.0, 14.0, 32.0, 15.0, 17.0]",32
1246,2,2,"[22.0, 19.0, 21.0, 22.0, 16.0]",22
1247,2,2,"[30.0, 14.0, 19.0, 20.0, 17.0]",30
1248,2,5,"[16.0, 20.0, 29.0, 12.0, 23.0]",29
1249,7,7,"[24.0, 18.0, 16.0, 12.0, 30.0]",30
1250,4,6,"[26.0, 19.0, 14.0, 29.0, 12.0]",29
1251,4,5,"[23.0, 21.0, 24.0, 13.0, 19.0]",24
1252,5,4,"[21.0, 25.0, 23.0, 13.0, 18.0]",25
1253,6,2,"[35.0, 18.0, 20.0, 14.0, 13.0]",35
1254,2,7,"[19.0, 23.0, 24.0, 7.0, 27.0]",27
1255,5,2,"[29.0, 15.0, 28.0, 16.0, 12.0]",29
1256,5,5,"[24.0, 20.0, 25.0, 17.0, 14.0]",25
1257,2,2,"[28.0, 22.0, 15.0, 16.0, 19.0]",28
1258,2,5,"[16.0, 17.0, 33.0, 19.0, 15.0]",33
1259,2,5,"[21.0, 22.0, 30.0, 10.0, 17.0]",30
1260,4,2,"[29.0, 16.0, 19.0, 10.0, 26.0]",29
1261,4,2,"[23.0, 17.0, 17.0, 22.0, 21.0]",23
1262,6,2,"[23.0, 17.0, 23.0, 23.0, 14.0]",23
1263,4,5,"[16.0, 21.0, 26.0, 16.0, 21.0]",26
1264,2,6,"[23.0, 15.0, 17.0, 32.0, 13.0]",32
1265,4,4,"[25.0, 30.0, 23.0, 9.0, 13.0]",30
1266,7,6,"[21.0, 13.0, 18.0, 30.0, 18.0]",30
1267,6,5,"[18.0, 19.0, 29.0, 21.0, 13.0]",29
1268,2,5,"[18.0, 22.0, 23.0, 14.0, 23.0]",23
1269,4,4,"[25.0, 27.0, 12.0, 19.0, 17.0]",27
1270,7,2,"[27.0, 15.0, 23.0, 12.0, 23.0]",27
1271,7,5,"[20.0, 21.0, 28.0, 17.0, 14.0]",28
1272,6,5,"[15.0, 10.0, 37.0, 27.0, 11.0]",37
1273,4,5,"[19.0, 14.0, 28.0, 18.0, 21.0]",28
1274,2,6,"[19.0, 15.0, 17.0, 25.0, 24.0]",25
1275,2,6,"[20.0, 20.0, 14.0, 25.0, 21.0]",25
1276,2,7,"[14.0, 13.0, 21.0, 22.0, 30.0]",30
1277,4,6,"[21.0, 18.0, 22.0, 24.0, 15.0]",24
1278,6,4,"[23.0, 28.0, 16.0, 18.0, 15.0]",28
1279,5,4,"[19.0, 29.0, 24.0, 12.0, 16.0]",29
1280,5,7,"[22.0, 19.0, 19.0, 16.0, 24.0]",24
1281,2,5,"[22.0, 17.0, 32.0, 15.0, 14.0]",32
1282,4,5,"[18.0, 13.0, 27.0, 22.0, 20.0]",27
1283,6,5,"[14.0, 22.0, 30.0, 11.0, 23.0]",30
1284,4,4,"[19.0, 25.0, 19.0, 23.0, 14.0]",25
1285,5,2,"[30.0, 16.0, 22.0, 16.0, 16.0]",30
1286,7,2,"[27.0, 13.0, 18.0, 19.0, 23.0]",27
1287,6,6,"[21.0, 14.0, 18.0, 30.0, 17.0]",30
1288,7,5,"[16.0, 13.0, 32.0, 22.0, 17.0]",32
1289,4,6,"[19.0, 16.0, 18.0, 28.0, 19.0]",28
1290,5,2,"[26.0, 18.0, 16.0, 14.0, 26.0]",26
1291,2,4,"[23.0, 24.0, 22.0, 11.0, 20.0]",24
1292,4,2,"[30.0, 19.0, 13.0, 16.0, 22.0]",30
1293,2,5,"[16.0, 14.0, 33.0, 19.0, 18.0]",33
1294,6,7,"[15.0, 17.0, 22.0, 20.0, 26.0]",26
1295,6,2,"[26.0, 18.0, 19.0, 17.0, 20.0]",26
1296,4,7,"[16.0, 16.0, 24.0, 17.0, 27.0]",27
1297,4,5,"[27.0, 19.0, 29.0, 11.0, 14.0]",29
1298,5,5,"[24.0, 21.0, 26.0, 13.0, 16.0]",26
1299,2,6,"[21.0, 20.0, 19.0, 25.0, 15.0]",25
1300,4,5,"[21.0, 22.0, 23.0, 14.0, 20.0]",23
1301,6,2,"[24.0, 20.0, 16.0, 22.0, 18.0]",24
1302,7,2,"[24.0, 21.0, 18.0, 16.0, 21.0]",24
1303,5,5,"[18.0, 13.0, 26.0, 24.0, 19.0]",26
1304,7,2,"[26.0, 13.0, 19.0, 21.0, 21.0]",26
1305,4,5,"[16.0, 12.0, 33.0, 24.0, 15.0]",33
1306,2,7,"[17.0, 19.0, 23.0, 15.0, 26.0]",26
1307,7,2,"[28.0, 21.0, 16.0, 16.0, 19.0]",28
1308,7,5,"[17.0, 24.0, 27.0, 21.0, 11.0]",27
1309,2,4,"[18.0, 24.0, 22.0, 22.0, 14.0]",24
1310,2,6,"[17.0, 11.0, 18.0, 38.0, 16.0]",38
1311,4,5,"[19.0, 23.0, 28.0, 15.0, 15.0]",28
1312,6,4,"[20.0, 25.0, 14.0, 20.0, 21.0]",25
1313,6,2,"[28.0, 22.0, 18.0, 19.0, 13.0]",28
1314,4,5,"[19.0, 22.0, 23.0, 16.0, 20.0]",23
1315,6,5,"[21.0, 21.0, 30.0, 15.0, 13.0]",30
1316,7,7,"[26.0, 14.0, 18.0, 11.0, 31.0]",31
1317,4,2,"[22.0, 21.0, 18.0, 18.0, 21.0]",22
1318,7,7,"[21.0, 24.0, 14.0, 15.0, 26.0]",26
1319,4,4,"[19.0, 24.0, 20.0, 15.0, 22.0]",24
1320,6,6,"[16.0, 14.0, 20.0, 29.0, 21.0]",29
1321,5,5,"[20.0, 14.0, 34.0, 18.0, 14.0]",34
1322,5,5,"[23.0, 14.0, 36.0, 13.0, 14.0]",36
1323,7,5,"[20.0, 16.0, 32.0, 18.0, 14.0]",32
1324,4,7,"[15.0, 15.0, 17.0, 11.0, 42.0]",42
1325,5,5,"[23.0, 17.0, 24.0, 23.0, 13.0]",24
1326,4,5,"[20.0, 19.0, 25.0, 16.0, 20.0]",25
1327,7,6,"[17.0, 20.0, 17.0, 23.0, 23.0]",23
1328,7,2,"[23.0, 15.0, 23.0, 17.0, 22.0]",23
1329,2,7,"[24.0, 20.0, 14.0, 9.0, 33.0]",33
1330,6,2,"[24.0, 21.0, 20.0, 18.0, 17.0]",24
1331,7,7,"[13.0, 13.0, 24.0, 9.0, 41.0]",41
1332,4,5,"[21.0, 13.0, 27.0, 19.0, 20.0]",27
1333,6,7,"[15.0, 22.0, 21.0, 18.0, 24.0]",24
1334,6,5,"[21.0, 17.0, 26.0, 26.0, 10.0]",26
1335,6,5,"[19.0, 17.0, 23.0, 23.0, 18.0]",23
1336,2,2,"[25.0, 25.0, 15.0, 14.0, 21.0]",25
1337,2,2,"[23.0, 20.0, 18.0, 17.0, 22.0]",23
1338,4,5,"[20.0, 16.0, 34.0, 16.0, 14.0]",34
1339,7,2,"[25.0, 24.0, 21.0, 14.0, 16.0]",25
1340,7,5,"[16.0, 21.0, 29.0, 12.0, 22.0]",29
1341,5,4,"[13.0, 29.0, 25.0, 9.0, 24.0]",29
1342,2,4,"[21.0, 24.0, 17.0, 21.0, 17.0]",24
1343,7,5,"[17.0, 20.0, 29.0, 13.0, 21.0]",29
1344,5,7,"[17.0, 19.0, 19.0, 10.0, 35.0]",35
1345,5,4,"[20.0, 22.0, 18.0, 20.0, 20.0]",22
1346,2,5,"[21.0, 22.0, 23.0, 18.0, 16.0]",23
1347,2,2,"[29.0, 26.0, 16.0, 14.0, 15.0]",29
1348,2,2,"[30.0, 22.0, 17.0, 24.0, 7.0]",30
1349,2,7,"[20.0, 22.0, 17.0, 12.0, 29.0]",29
1350,4,4,"[18.0, 33.0, 17.0, 19.0, 13.0]",33
1351,6,5,"[19.0, 20.0, 24.0, 19.0, 18.0]",24
1352,6,4,"[15.0, 25.0, 24.0, 25.0, 11.0]",25
1353,4,2,"[25.0, 21.0, 16.0, 19.0, 19.0]",25
1354,6,6,"[20.0, 16.0, 16.0, 29.0, 19.0]",29
1355,7,5,"[16.0, 13.0, 25.0, 23.0, 23.0]",25
1356,5,5,"[18.0, 23.0, 30.0, 13.0, 16.0]",30
1357,5,2,"[27.0, 15.0, 24.0, 17.0, 17.0]",27
1358,5,5,"[20.0, 19.0, 24.0, 21.0, 16.0]",24
1359,4,2,"[28.0, 20.0, 20.0, 22.0, 10.0]",28
1360,5,4,"[22.0, 27.0, 21.0, 13.0, 17.0]",27
1361,2,5,"[17.0, 24.0, 26.0, 13.0, 20.0]",26
1362,5,4,"[18.0, 24.0, 21.0, 18.0, 19.0]",24
1363,2,4,"[22.0, 23.0, 19.0, 16.0, 20.0]",23
1364,5,2,"[54.0, 23.0, 6.0, 10.0, 7.0]",54
1365,6,2,"[26.0, 23.0, 18.0, 17.0, 16.0]",26
1366,5,5,"[17.0, 13.0, 34.0, 16.0, 20.0]",34
1367,7,7,"[19.0, 12.0, 22.0, 9.0, 38.0]",38
1368,7,5,"[19.0, 18.0, 31.0, 11.0, 21.0]",31
1369,2,4,"[19.0, 22.0, 21.0, 19.0, 19.0]",22
1370,4,2,"[24.0, 18.0, 23.0, 19.0, 16.0]",24
1371,2,2,"[36.0, 18.0, 22.0, 13.0, 11.0]",36
1372,6,4,"[9.0, 25.0, 23.0, 22.0, 21.0]",25
1373,2,2,"[24.0, 21.0, 20.0, 14.0, 21.0]",24
1374,2,6,"[21.0, 11.0, 21.0, 35.0, 12.0]",35
1375,5,5,"[19.0, 15.0, 37.0, 14.0, 15.0]",37
1376,2,7,"[18.0, 18.0, 22.0, 19.0, 23.0]",23
1377,7,2,"[25.0, 21.0, 18.0, 13.0, 23.0]",25
1378,5,2,"[24.0, 23.0, 21.0, 13.0, 19.0]",24
1379,2,6,"[16.0, 19.0, 21.0, 25.0, 19.0]",25
1380,7,4,"[13.0, 27.0, 24.0, 9.0, 27.0]",27
1381,4,2,"[33.0, 25.0, 18.0, 11.0, 13.0]",33
1382,4,2,"[25.0, 16.0, 22.0, 18.0, 19.0]",25
1383,4,4,"[23.0, 29.0, 20.0, 11.0, 17.0]",29
1384,5,7,"[22.0, 15.0, 23.0, 14.0, 26.0]",26
1385,5,2,"[26.0, 15.0, 23.0, 14.0, 22.0]",26
1386,2,6,"[19.0, 14.0, 17.0, 28.0, 22.0]",28
1387,7,2,"[30.0, 14.0, 27.0, 13.0, 16.0]",30
1388,7,7,"[18.0, 23.0, 23.0, 12.0, 24.0]",24
1389,6,4,"[23.0, 27.0, 13.0, 24.0, 13.0]",27
1390,2,2,"[26.0, 20.0, 16.0, 18.0, 20.0]",26
1391,7,7,"[23.0, 18.0, 19.0, 14.0, 26.0]",26
1392,5,5,"[18.0, 9.0, 39.0, 17.0, 17.0]",39
1393,4,4,"[11.0, 26.0, 25.0, 19.0, 19.0]",26
1394,7,7,"[22.0, 22.0, 12.0, 21.0, 23.0]",23
1395,7,2,"[24.0, 22.0, 24.0, 14.0, 16.0]",24
1396,4,4,"[20.0, 23.0, 21.0, 13.0, 23.0]",23
1397,4,2,"[29.0, 19.0, 16.0, 14.0, 22.0]",29
1398,7,4,"[16.0, 22.0, 21.0, 19.0, 22.0]",22
1399,7,7,"[22.0, 12.0, 19.0, 15.0, 32.0]",32
1400,7,2,"[27.0, 16.0, 18.0, 19.0, 20.0]",27
1401,6,7,"[20.0, 19.0, 16.0, 17.0, 28.0]",28
1402,4,6,"[19.0, 22.0, 20.0, 28.0, 11.0]",28
1403,5,5,"[18.0, 17.0, 33.0, 20.0, 12.0]",33
1404,6,4,"[14.0, 30.0, 26.0, 11.0, 19.0]",30
1405,5,7,"[13.0, 24.0, 24.0, 11.0, 28.0]",28
1406,4,4,"[25.0, 26.0, 16.0, 11.0, 22.0]",26
1407,2,4,"[21.0, 26.0, 10.0, 19.0, 24.0]",26
1408,2,5,"[22.0, 20.0, 23.0, 17.0, 18.0]",23
1409,4,5,"[13.0, 22.0, 29.0, 21.0, 15.0]",29
1410,2,2,"[29.0, 15.0, 18.0, 14.0, 24.0]",29
1411,7,5,"[15.0, 13.0, 37.0, 20.0, 15.0]",37
1412,5,5,"[18.0, 20.0, 22.0, 20.0, 20.0]",22
1413,6,2,"[23.0, 15.0, 23.0, 21.0, 18.0]",23
1414,7,5,"[19.0, 27.0, 31.0, 12.0, 11.0]",31
1415,2,6,"[19.0, 10.0, 19.0, 26.0, 26.0]",26
1416,4,4,"[19.0, 25.0, 22.0, 18.0, 16.0]",25
1417,5,5,"[19.0, 13.0, 32.0, 17.0, 19.0]",32
1418,2,4,"[20.0, 22.0, 21.0, 19.0, 18.0]",22
1419,6,6,"[22.0, 18.0, 19.0, 23.0, 18.0]",23
1420,4,5,"[22.0, 25.0, 28.0, 14.0, 11.0]",28
1421,4,5,"[21.0, 18.0, 27.0, 12.0, 22.0]",27
1422,2,5,"[16.0, 22.0, 25.0, 15.0, 22.0]",25
1423,2,2,"[26.0, 14.0, 22.0, 14.0, 24.0]",26
1424,7,4,"[23.0, 27.0, 20.0, 12.0, 18.0]",27
1425,4,7,"[18.0, 15.0, 23.0, 11.0, 33.0]",33
1426,5,5,"[20.0, 19.0, 24.0, 21.0, 16.0]",24
1427,6,5,"[18.0, 14.0, 28.0, 26.0, 14.0]",28
1428,6,7,"[23.0, 19.0, 20.0, 11.0, 27.0]",27
1429,6,5,"[21.0, 13.0, 29.0, 26.0, 11.0]",29
1430,5,5,"[19.0, 22.0, 29.0, 13.0, 17.0]",29
1431,4,2,"[30.0, 20.0, 11.0, 21.0, 18.0]",30
1432,2,4,"[29.0, 30.0, 16.0, 8.0, 17.0]",30
1433,2,5,"[22.0, 17.0, 27.0, 11.0, 23.0]",27
1434,4,4,"[20.0, 28.0, 15.0, 19.0, 18.0]",28
1435,5,7,"[23.0, 13.0, 20.0, 19.0, 25.0]",25
1436,5,7,"[24.0, 21.0, 16.0, 10.0, 29.0]",29
1437,6,6,"[22.0, 17.0, 16.0, 25.0, 20.0]",25
1438,6,6,"[22.0, 17.0, 16.0, 31.0, 14.0]",31
1439,5,5,"[11.0, 24.0, 33.0, 14.0, 18.0]",33
1440,6,5,"[14.0, 18.0, 29.0, 29.0, 10.0]",29
1441,7,6,"[21.0, 13.0, 19.0, 25.0, 22.0]",25
1442,4,5,"[19.0, 21.0, 22.0, 18.0, 20.0]",22
1443,4,5,"[21.0, 22.0, 25.0, 12.0, 20.0]",25
1444,7,6,"[12.0, 15.0, 22.0, 30.0, 21.0]",30
1445,7,7,"[16.0, 16.0, 20.0, 21.0, 27.0]",27
1446,2,6,"[15.0, 17.0, 18.0, 25.0, 25.0]",25
1447,6,2,"[26.0, 19.0, 23.0, 16.0, 16.0]",26
1448,5,5,"[15.0, 20.0, 29.0, 14.0, 22.0]",29
1449,6,6,"[20.0, 16.0, 16.0, 30.0, 18.0]",30
1450,7,5,"[9.0, 20.0, 39.0, 23.0, 9.0]",39
1451,7,5,"[16.0, 13.0, 36.0, 14.0, 21.0]",36
1452,5,5,"[26.0, 13.0, 31.0, 22.0, 8.0]",31
1453,7,7,"[22.0, 20.0, 18.0, 15.0, 25.0]",25
1454,6,2,"[23.0, 15.0, 23.0, 19.0, 20.0]",23
1455,7,5,"[21.0, 24.0, 25.0, 10.0, 20.0]",25
1456,2,2,"[23.0, 23.0, 22.0, 18.0, 14.0]",23
1457,2,2,"[26.0, 23.0, 16.0, 19.0, 16.0]",26
1458,7,2,"[31.0, 16.0, 23.0, 9.0, 21.0]",31
1459,4,2,"[23.0, 17.0, 21.0, 18.0, 21.0]",23
1460,7,4,"[15.0, 25.0, 24.0, 16.0, 20.0]",25
1461,2,5,"[14.0, 20.0, 27.0, 19.0, 20.0]",27
1462,6,5,"[23.0, 16.0, 26.0, 11.0, 24.0]",26
1463,5,6,"[18.0, 20.0, 24.0, 25.0, 13.0]",25
1464,4,6,"[15.0, 22.0, 19.0, 24.0, 20.0]",24
1465,2,2,"[28.0, 21.0, 16.0, 16.0, 19.0]",28
1466,2,2,"[33.0, 17.0, 23.0, 13.0, 14.0]",33
1467,4,2,"[25.0, 16.0, 17.0, 20.0, 22.0]",25
1468,7,5,"[19.0, 17.0, 26.0, 16.0, 22.0]",26
1469,4,2,"[30.0, 13.0, 17.0, 19.0, 21.0]",30
1470,6,4,"[19.0, 21.0, 21.0, 21.0, 18.0]",21
1471,5,5,"[18.0, 15.0, 36.0, 16.0, 15.0]",36
1472,2,5,"[19.0, 19.0, 28.0, 9.0, 25.0]",28
1473,2,4,"[21.0, 25.0, 25.0, 12.0, 17.0]",25
1474,5,2,"[25.0, 18.0, 21.0, 17.0, 19.0]",25
1475,7,5,"[24.0, 19.0, 30.0, 10.0, 17.0]",30
1476,5,2,"[26.0, 23.0, 18.0, 13.0, 20.0]",26
1477,2,2,"[30.0, 15.0, 17.0, 17.0, 21.0]",30
1478,7,2,"[24.0, 23.0, 19.0, 17.0, 17.0]",24
1479,4,7,"[19.0, 20.0, 21.0, 17.0, 23.0]",23
1480,7,4,"[20.0, 23.0, 18.0, 16.0, 23.0]",23
1481,7,6,"[19.0, 18.0, 19.0, 23.0, 21.0]",23
1482,5,4,"[18.0, 24.0, 24.0, 11.0, 23.0]",24
1483,5,2,"[36.0, 19.0, 15.0, 16.0, 14.0]",36
1484,4,5,"[20.0, 21.0, 28.0, 12.0, 19.0]",28
1485,2,2,"[28.0, 20.0, 17.0, 11.0, 24.0]",28
1486,2,5,"[23.0, 14.0, 26.0, 12.0, 25.0]",26
1487,4,6,"[22.0, 13.0, 16.0, 38.0, 11.0]",38
1488,4,4,"[17.0, 24.0, 22.0, 18.0, 19.0]",24
1489,5,5,"[25.0, 7.0, 40.0, 11.0, 17.0]",40
1490,2,4,"[16.0, 27.0, 20.0, 17.0, 20.0]",27
1491,2,5,"[18.0, 13.0, 29.0, 18.0, 22.0]",29
1492,5,5,"[15.0, 24.0, 31.0, 8.0, 22.0]",31
1493,5,5,"[9.0, 26.0, 27.0, 13.0, 25.0]",27
1494,4,5,"[20.0, 15.0, 28.0, 21.0, 16.0]",28
1495,4,6,"[15.0, 23.0, 19.0, 25.0, 18.0]",25
1496,4,5,"[18.0, 19.0, 25.0, 16.0, 22.0]",25
1497,2,6,"[24.0, 10.0, 23.0, 32.0, 11.0]",32
1498,5,2,"[28.0, 14.0, 19.0, 14.0, 25.0]",28
1499,6,4,"[21.0, 22.0, 18.0, 19.0, 20.0]",22
1500,5,5,"[9.0, 9.0, 54.0, 20.0, 8.0]",54
1501,7,2,"[34.0, 14.0, 19.0, 12.0, 21.0]",34
1502,2,2,"[28.0, 16.0, 21.0, 14.0, 21.0]",28
1503,4,4,"[17.0, 30.0, 15.0, 15.0, 23.0]",30
1504,5,2,"[32.0, 20.0, 20.0, 14.0, 14.0]",32
1505,6,2,"[27.0, 22.0, 21.0, 17.0, 13.0]",27
1506,7,2,"[25.0, 18.0, 23.0, 20.0, 14.0]",25
1507,6,5,"[20.0, 15.0, 33.0, 18.0, 14.0]",33
1508,6,2,"[28.0, 19.0, 25.0, 18.0, 10.0]",28
1509,6,2,"[26.0, 22.0, 19.0, 10.0, 23.0]",26
1510,4,7,"[20.0, 19.0, 21.0, 17.0, 23.0]",23
1511,5,5,"[17.0, 8.0, 43.0, 14.0, 18.0]",43
1512,5,2,"[27.0, 19.0, 19.0, 19.0, 16.0]",27
1513,5,7,"[19.0, 17.0, 19.0, 15.0, 30.0]",30
1514,7,7,"[25.0, 18.0, 11.0, 11.0, 35.0]",35
1515,2,2,"[27.0, 20.0, 16.0, 19.0, 18.0]",27
1516,5,7,"[21.0, 19.0, 24.0, 11.0, 25.0]",25
1517,6,5,"[26.0, 15.0, 27.0, 14.0, 18.0]",27
1518,7,5,"[22.0, 21.0, 25.0, 13.0, 19.0]",25
1519,2,2,"[30.0, 15.0, 16.0, 30.0, 9.0]",30
1520,2,2,"[32.0, 19.0, 20.0, 14.0, 15.0]",32
1521,7,7,"[20.0, 18.0, 22.0, 12.0, 28.0]",28
1522,4,2,"[27.0, 14.0, 15.0, 17.0, 27.0]",27
1523,4,6,"[19.0, 13.0, 19.0, 32.0, 17.0]",32
1524,7,2,"[24.0, 18.0, 21.0, 17.0, 20.0]",24
1525,5,5,"[19.0, 16.0, 27.0, 15.0, 23.0]",27
1526,6,5,"[21.0, 10.0, 31.0, 28.0, 10.0]",31
1527,4,5,"[17.0, 20.0, 24.0, 20.0, 19.0]",24
1528,4,5,"[19.0, 20.0, 26.0, 14.0, 21.0]",26
1529,4,4,"[16.0, 24.0, 16.0, 22.0, 22.0]",24
1530,6,6,"[21.0, 20.0, 17.0, 27.0, 15.0]",27
1531,5,5,"[20.0, 9.0, 28.0, 27.0, 16.0]",28
1532,7,5,"[20.0, 15.0, 27.0, 14.0, 24.0]",27
1533,7,5,"[23.0, 14.0, 30.0, 15.0, 18.0]",30
1534,2,4,"[20.0, 31.0, 17.0, 18.0, 14.0]",31
1535,4,2,"[22.0, 21.0, 17.0, 18.0, 22.0]",22
1536,7,5,"[9.0, 20.0, 35.0, 20.0, 16.0]",35
1537,6,5,"[20.0, 21.0, 22.0, 21.0, 16.0]",22
1538,2,4,"[21.0, 25.0, 15.0, 22.0, 17.0]",25
1539,7,4,"[18.0, 28.0, 16.0, 14.0, 24.0]",28
1540,5,2,"[25.0, 15.0, 24.0, 12.0, 24.0]",25
1541,2,2,"[22.0, 21.0, 21.0, 15.0, 21.0]",22
1542,6,4,"[18.0, 23.0, 22.0, 15.0, 22.0]",23
1543,4,4,"[20.0, 22.0, 21.0, 18.0, 19.0]",22
1544,5,5,"[20.0, 18.0, 24.0, 15.0, 23.0]",24
1545,7,5,"[18.0, 19.0, 26.0, 11.0, 26.0]",26
1546,2,7,"[11.0, 15.0, 19.0, 5.0, 50.0]",50
